transaction_id,sender,receiver,amount,payment_type,status,timestamp,is_fraud,hour,day_of_week,is_weekend,is_late_night,is_large_amount,amount_zscore,payment_type_encoded,anomaly_score,is_anomaly
TXN49930,Amy Garrison,Angela Benitez,3114.62,batch,completed,2026-08-01 00:54:57.256263,0,0,5,1,1,0,0.30381174675867495,0,1,False
TXN22999,Peter Blackwell,Kayla Meyer,2499.28,real-time,completed,2026-08-01 14:36:20.474715,0,14,5,1,0,0,-0.11684523819881854,1,1,False
TXN55780,Andrea Ayala,Lee Ortiz,4273.51,batch,completed,2026-08-04 10:04:54.854875,0,10,1,0,0,0,1.096048840556234,0,1,False
TXN9081,Ethan Johnson,Patricia Ward,2480.93,real-time,completed,2026-08-06 00:14:44.097920,0,0,3,0,1,0,-0.129389613136203,1,1,False
TXN23779,Brittany Barton,Lori Blackburn,2395.77,batch,completed,2026-08-04 21:32:11.387028,0,21,1,0,0,0,-0.18760645072027052,0,1,False
TXN31587,Danny Wilson,Alexander Fernandez,1416.64,batch,completed,2026-08-03 11:45:36.943309,0,11,0,0,0,0,-0.85695652333286,0,1,False
TXN65161,Taylor Hernandez,James Hodge,2894.78,real-time,completed,2026-08-03 04:24:43.668454,0,4,0,0,1,0,0.15352534968867254,1,1,False
TXN31346,Jordan Hicks,Tara Edwards,2516.78,real-time,completed,2026-08-06 05:26:03.358145,0,5,3,0,1,0,-0.1048819378498145,1,1,False
TXN58301,Travis Chandler,Rhonda Jacobson,2415.16,batch,completed,2026-08-06 01:37:21.541178,0,1,3,0,1,0,-0.17435111393357414,0,1,False
TXN91179,Bridget Adams,Amanda Kim,1372.16,batch,completed,2026-08-01 05:59:53.545841,0,5,5,1,1,0,-0.8873638147342142,0,1,False
TXN16420,Anthony Mooney,Brian Harris,2399.86,batch,completed,2026-08-03 18:17:19.667073,0,18,0,0,0,0,-0.1848104565244175,0,1,False
TXN8116,Ryan Moore,Kelsey Kirk,2402.38,batch,completed,2026-08-05 03:44:01.382765,0,3,2,0,1,0,-0.18308774127416091,0,1,False
TXN19879,Timothy Ramirez,Erin Alvarez,2344.08,batch,completed,2026-08-04 00:49:13.527334,0,0,1,0,1,0,-0.22294262186541447,0,1,False
TXN90320,Nicole Roberts,Samantha Gregory,3183.3,batch,completed,2026-08-04 16:33:26.283190,0,16,1,0,0,0,0.350762573499795,0,1,False
TXN4969,Evan Walker,Anthony Hughes,2200.32,batch,completed,2026-08-03 22:26:39.072606,0,22,0,0,0,0,-0.3212194251895754,0,1,False
TXN5500,Amber Marks,Laurie Griffin,5041.21,batch,completed,2026-08-04 13:09:54.048311,0,13,1,0,0,1,1.6208617364379707,0,-1,True
TXN33811,Ashley Taylor,Michael Meadows,4950.17,real-time,completed,2026-08-05 02:03:14.713317,0,2,2,0,1,0,1.5586252299366379,1,-1,True
TXN47189,Mr. Benjamin Griffin,Caitlin Parrish,2483.03,batch,completed,2026-08-03 12:58:58.293094,0,12,0,0,0,0,-0.12795401709432228,0,1,False
TXN66333,Melinda Mercer,Chad Smith,3522.36,real-time,completed,2026-08-04 09:30:46.778576,0,9,1,0,0,0,0.582549808718841,1,1,False
TXN52134,Stephen Peterson,Frank Weeks,4643.74,batch,completed,2026-08-01 08:59:36.444897,0,8,5,1,0,0,1.349144422739763,0,1,False
TXN13602,Michael White,Melissa Joseph,2725.45,real-time,completed,2026-08-03 16:55:25.107164,0,16,0,0,0,0,0.037768455511709285,1,1,False
TXN29503,Alexandra Atkinson,Tonya Ortiz,658.45,batch,completed,2026-08-05 00:59:17.206114,0,0,2,0,1,0,-1.3752682199963666,0,1,False
TXN90520,David Rose,Brian Harris,486.94,real-time,completed,2026-08-05 12:40:56.638019,0,12,2,0,0,0,-1.492515399588234,1,1,False
TXN54994,Sarah Hancock,Mike Brown,815.99,batch,completed,2026-08-02 16:15:57.041745,0,16,6,1,0,0,-1.2675711721688183,0,1,False
TXN51711,Debra Brooks,Brenda Rodriguez,4160.36,batch,failed,2026-08-01 04:37:34.356616,0,4,5,1,1,0,1.0186975585853877,0,1,False
TXN50524,Steven Johnston,Dana Fitzpatrick,1620.26,real-time,completed,2026-08-06 03:21:57.541831,0,3,3,0,1,0,-0.7177583966434772,1,1,False
TXN37153,Juan Miles,Christina Glover,2687.16,real-time,completed,2026-08-04 17:31:45.004287,0,17,1,0,0,0,0.011592754348088494,1,1,False
TXN25041,Mary Young,Danielle Robertson,3242.73,real-time,completed,2026-08-05 07:53:13.044640,0,7,2,0,0,0,0.39138994148501255,1,1,False
TXN3000,Michael Schwartz,Stephanie Tanner,2409.11,batch,completed,2026-08-01 06:09:05.399758,0,6,5,1,0,0,-0.17848699776851534,0,1,False
TXN27823,Lindsay Hopkins,Charles Nguyen,2032.76,batch,pending,2026-08-02 23:20:05.082227,0,23,6,1,0,0,-0.43576631698838214,0,1,False
TXN16569,Anita Davis,Benjamin Dawson,3602.08,batch,completed,2026-08-04 10:16:41.944285,0,10,1,0,0,0,0.6370477689372752,0,1,False
TXN86270,Thomas Barnes,Misty Thompson,3148.0,batch,completed,2026-08-01 03:03:51.055709,0,3,5,1,1,0,0.32663088765294673,0,1,False
TXN94220,Ashley Cordova,Robert Medina,1929.09,batch,completed,2026-08-01 03:58:41.700073,0,3,5,1,1,0,-0.506636908255882,0,1,False
TXN8843,Sarah Spencer,Ruth Gilbert,2536.66,batch,completed,2026-08-01 06:57:49.866119,0,6,5,1,0,0,-0.09129162865334617,0,1,False
TXN40917,Kimberly Miller,Terry Taylor,3212.11,batch,completed,2026-08-03 12:18:43.578017,0,12,0,0,0,0,0.37045758396006956,0,1,False
TXN43012,Daniel Berry,William Woods,1768.7,batch,completed,2026-08-05 10:44:49.031288,0,10,2,0,0,0,-0.6162822649974109,0,1,False
TXN86954,Michael Leach,Margaret Carr,2766.6,real-time,completed,2026-08-01 14:04:47.421173,0,14,5,1,0,0,0.06589930176093883,1,1,False
TXN37215,James Carrillo,Darrell Delacruz,4189.73,real-time,failed,2026-08-05 20:35:25.623802,0,20,2,0,0,0,1.0387753946568303,1,1,False
TXN59842,Kelly Smith,Dr. Patrick White,3922.02,real-time,completed,2026-08-05 22:51:37.475737,0,22,2,0,0,0,0.855764244003581,1,1,False
TXN86867,Evelyn Ruiz,Suzanne Jensen,2874.08,batch,completed,2026-08-03 11:52:10.965318,0,11,0,0,0,0,0.1393744744187076,0,1,False
TXN32077,Connie Johnson,Whitney Aguirre,2033.9,batch,completed,2026-08-06 11:31:33.287236,0,11,3,0,0,0,-0.4349869934227898,0,1,False
TXN12121,Caitlyn Austin,Joshua Hughes,4060.25,batch,completed,2026-08-03 00:33:17.848089,0,0,0,0,1,0,0.9502606444174568,0,1,False
TXN45786,Laura Gould,James Mills,2744.13,real-time,completed,2026-08-03 04:36:44.984580,0,4,0,0,1,0,0.05053842411281779,1,1,False
TXN58484,David Carrillo,Theresa Howard,5549.4,batch,completed,2026-08-02 11:37:08.130838,0,11,6,1,0,1,1.9682691424014196,0,-1,True
TXN43458,Michael Stanley,Daniel Davis,1742.77,batch,completed,2026-08-03 20:06:34.938417,0,20,0,0,0,0,-0.6340084580288209,0,1,False
TXN91046,Stacie Williams,Michael Martin,3629.99,batch,completed,2026-08-03 02:30:47.971519,0,2,0,0,1,0,0.6561275239510296,0,1,False
TXN10928,Gloria Hooper,Edward Lopez,1887.64,batch,completed,2026-08-02 06:13:34.279612,0,6,6,1,0,0,-0.5349728396539515,0,1,False
TXN27940,Ashley Thompson,Jason Bush,2319.4,batch,completed,2026-08-06 05:31:57.780880,0,5,3,0,1,0,-0.23981429344332406,0,1,False
TXN86816,Matthew Macias,Denise Gordon,5297.0,batch,completed,2026-08-03 14:44:49.318736,0,14,0,0,0,1,1.7957241705106417,0,-1,True
TXN61549,Maria Chavez,Barry Sweeney,3547.44,batch,completed,2026-08-03 15:56:42.909193,0,15,0,0,0,0,0.5996949271618708,0,1,False
TXN7580,Brendan Williams,Yolanda Fisher,498.64,batch,completed,2026-08-03 08:04:32.593016,0,8,0,0,0,0,-1.4845170787834716,0,1,False
TXN19541,Michael Wang,Emily Miller,1642.52,batch,completed,2026-08-03 00:51:36.889686,0,0,0,0,1,0,-0.702541078599544,0,1,False
TXN30427,Steven Irwin,Rodney Dawson,6634.79,batch,completed,2026-08-02 23:50:41.094758,0,23,6,1,0,1,2.7102603747331617,0,-1,True
TXN18034,Scott Whitney,Robert Norman,536.45,batch,completed,2026-08-03 21:01:13.925480,0,21,0,0,0,0,-1.4586695138579946,0,1,False
TXN87032,Deanna Scott,Gary Finley,2548.09,batch,completed,2026-08-01 12:20:15.112615,0,12,5,1,0,0,-0.08347788448253933,0,1,False
TXN16306,David Vance,Dana Anderson,2491.11,batch,completed,2026-08-01 21:56:00.249632,0,21,5,1,0,0,-0.12243039041889647,0,1,False
TXN12871,Zachary Smith,Nicholas White,2938.06,real-time,completed,2026-08-01 03:58:59.990017,0,3,5,1,1,0,0.18311230049466634,1,1,False
TXN56272,Anna Pineda,James Price,3915.55,batch,completed,2026-08-03 07:49:10.498498,0,7,0,0,0,0,0.8513412409602636,0,1,False
TXN90220,Lauren Miller,Christopher Mathis,6130.87,batch,completed,2026-08-06 06:10:28.275248,0,6,3,0,0,1,2.3657720140548695,0,-1,True
TXN25899,Jennifer Martin,David Marshall,1000.63,real-time,completed,2026-08-01 13:14:18.215750,0,13,5,1,0,0,-1.1413480992293839,1,1,False
TXN54770,Nicole Arnold,Debra Wright,2194.16,batch,completed,2026-08-04 22:53:08.171454,0,22,1,0,0,0,-0.32543050691242503,0,1,False
TXN20581,Carmen Pittman,Eric Johnson,2427.25,batch,completed,2026-08-03 11:42:01.792941,0,11,0,0,0,0,-0.16608618243531928,0,1,False
TXN70255,Kevin Adams,Jessica Morse,2031.63,real-time,completed,2026-08-04 02:32:45.148322,0,2,1,0,1,0,-0.4365388043823463,1,1,False
TXN64223,Elizabeth Perez,Jason Hall DDS,5075.78,batch,completed,2026-08-03 14:58:37.421196,0,14,0,0,0,1,1.6444943817559745,0,-1,True
TXN79258,Jennifer Roberts,John Ford,2200.94,real-time,completed,2026-08-05 09:29:28.086256,0,9,2,0,0,0,-0.3207955825486393,1,1,False
TXN69374,Jonathan Roberts,Laurie Perry,1213.96,batch,completed,2026-08-02 19:01:22.153775,0,19,6,1,0,0,-0.9955120498892107,0,1,False
TXN45722,Maria Mcguire,Calvin Meyer,2563.64,real-time,completed,2026-08-04 02:13:43.364824,0,2,1,0,1,0,-0.07284763760099594,1,1,False
TXN77127,Amy Russell,Alicia Dalton,3504.93,batch,completed,2026-08-01 23:28:24.537457,0,23,5,1,0,0,0.5706343615712328,0,1,False
TXN2213,Dennis Hebert,Brett Wise,3965.5,real-time,completed,2026-08-01 21:22:58.045279,0,21,5,1,0,0,0.885487918242135,1,1,False
TXN25532,Nicholas Boyle,Amanda Fields,4297.25,real-time,completed,2026-08-01 22:34:46.238377,0,22,5,1,0,0,1.1122779120011115,1,1,False
TXN64557,Angel Hernandez,Mark Johnson,891.45,real-time,pending,2026-08-01 08:59:00.357010,0,8,5,1,0,0,-1.215985421063913,1,1,False
TXN97969,Julie Olsen,James Jones,2566.64,batch,completed,2026-08-06 05:18:13.154090,0,5,3,0,1,0,-0.07079678611259525,0,1,False
TXN19773,Alexis Horne,Jennifer Stanley,488.07,real-time,completed,2026-08-06 05:15:24.736585,0,5,3,0,1,0,-1.4917429121942698,1,-1,True
TXN20781,Julie Price,Julie Armstrong,4115.66,batch,completed,2026-08-02 09:00:49.464624,0,9,6,1,0,0,0.9881398714082175,0,1,False
TXN96234,Jeffrey Hawkins,Christopher Salazar,71.07,batch,completed,2026-08-03 00:39:34.144719,0,0,0,0,1,0,-1.7768112690819657,0,-1,True
TXN74299,Eddie Hawkins,Brian Dean,4158.4,real-time,completed,2026-08-01 13:54:28.364718,0,13,5,1,0,0,1.017357668946299,1,1,False
TXN43092,Darrell Andrade,Fred Avila,2627.74,real-time,completed,2026-08-06 09:53:07.719534,0,9,3,0,0,0,-0.02902777746550124,1,1,False
TXN54507,Patricia Johnson,Lori Moore,3207.63,batch,completed,2026-08-05 20:20:07.440150,0,20,2,0,0,0,0.36739497907072455,0,1,False
TXN93190,Rebecca Martin,Michele Rosales,549.97,batch,completed,2026-08-01 22:07:25.231938,0,22,5,1,0,0,-1.4494270098169357,0,1,False
FRD0017,Samuel Smith,Ryan Mitchell,8527.96,batch,completed,2026-07-14 03:43:00.000000,1,3,1,0,1,1,4.0044638788316735,0,-1,True
TXN88329,Andrew Dawson,Tyler Delacruz,2542.29,real-time,completed,2026-08-03 17:49:54.579799,0,17,0,0,0,0,-0.0874428640267808,1,1,False
TXN2933,Steven Larsen,Jared Henderson,1308.14,batch,completed,2026-08-01 08:12:21.277411,0,8,5,1,0,0,-0.931128985496685,0,1,False
TXN38988,Bryan Barnes,George Norman,3689.0,real-time,completed,2026-08-04 09:11:44.157055,0,9,1,0,0,0,0.6964677727278713,1,1,False
TXN14545,Derek Ross,Brittany Brown,4416.34,batch,completed,2026-08-03 02:27:48.508141,0,2,0,0,1,0,1.193689879918991,0,1,False
TXN45686,Gordon Mcguire,Jennifer Vasquez,1625.41,real-time,completed,2026-08-01 00:37:43.850281,0,0,5,1,1,0,-0.7142377682550559,1,-1,True
TXN50778,Robert Lopez,Craig Johnson,5121.29,batch,completed,2026-08-03 16:11:00.075158,0,16,0,0,0,1,1.6756057988350133,0,-1,True
TXN18986,Patrick Patterson,Rachel Rodriguez,506.99,batch,completed,2026-08-01 13:56:03.140461,0,13,5,1,0,0,-1.4788088754740893,0,1,False
TXN94048,Ashley Gray,Jennifer Gentry,4549.51,batch,completed,2026-08-01 14:55:10.431004,0,14,5,1,0,0,1.2847271774890976,0,1,False
TXN68150,Matthew Cook,Christopher Anderson,1256.98,batch,completed,2026-08-04 09:55:21.153151,0,9,1,0,0,0,-0.9661028395455448,0,1,False
TXN13372,Joshua Lane,Veronica White DDS,1700.81,real-time,completed,2026-08-06 00:28:30.122668,0,0,3,0,1,0,-0.6626930341799186,1,1,False
TXN33580,Sandra Chapman,Tracy Flores,1768.55,real-time,completed,2026-08-01 08:36:47.384795,0,8,5,1,0,0,-0.616384807571831,1,1,False
TXN71028,Denise Johnson,Amber Lee,3670.22,batch,completed,2026-08-06 12:34:15.860887,0,12,3,0,0,0,0.6836294424104828,0,1,False
TXN34644,Lori Jones,Mary Hernandez,3865.64,real-time,completed,2026-08-01 16:36:53.696938,0,16,5,1,0,0,0.8172219083649039,1,1,False
TXN91426,Laura Stokes,Amanda Weaver,724.21,real-time,completed,2026-08-03 15:09:34.518401,0,15,0,0,0,0,-1.3303135553706236,1,1,False
TXN5228,Jade Holloway,Amanda Smith,3265.76,batch,completed,2026-08-04 07:16:59.293299,0,7,1,0,0,0,0.407133644744302,0,1,False
TXN7514,Kristy Watts DVM,Holly Martinez,1944.85,batch,completed,2026-08-05 22:29:06.263417,0,22,2,0,0,0,-0.4958631017701504,0,1,False
TXN28072,Sandra Allen,Christopher Reyes,4366.13,batch,pending,2026-08-03 11:51:19.408775,0,11,0,0,0,0,1.1593654621747913,0,1,False
TXN85895,Heidi Smith,Caleb Quinn,945.08,batch,completed,2026-08-04 17:49:44.068094,0,17,1,0,0,0,-1.1793230326229367,0,1,False
TXN65474,Kathleen Mosley,Sara Fisher,4877.89,batch,completed,2026-08-04 19:12:56.703998,0,19,1,0,0,0,1.5092133814094373,0,1,False
TXN35193,Brian Marquez,Nicholas Allen,1.0,batch,completed,2026-08-02 21:48:49.385268,0,21,6,1,0,0,-1.824712323679378,0,-1,True
TXN88582,Gary Garcia,Leslie Flores,1212.77,real-time,completed,2026-08-03 09:23:29.221815,0,9,0,0,0,0,-0.996325554312943,1,1,False
TXN76018,Robert Montgomery,Jessica Richardson,1.0,batch,completed,2026-08-01 10:35:20.137628,0,10,5,1,0,0,-1.824712323679378,0,1,False
TXN68567,Erica Wilkinson,Sarah Aguirre,2902.6,real-time,completed,2026-08-01 03:54:22.684574,0,3,5,1,1,0,0.15887123590177016,1,1,False
TXN10476,Erika Owens,Daisy Petersen,881.55,batch,completed,2026-08-03 23:14:55.414813,0,23,0,0,0,0,-1.2227532309756353,0,1,False
TXN23508,Denise Rojas,Matthew Gonzalez,5227.83,batch,completed,2026-08-03 23:23:23.041501,0,23,0,0,0,1,1.7484383713597498,0,-1,True
TXN84007,Timothy Bush,Jerry Turner,5165.32,batch,completed,2026-08-03 08:32:21.743721,0,8,0,0,0,1,1.7057054625131072,0,-1,True
TXN35029,Taylor Adams,Kathleen Chang DDS,4501.75,batch,completed,2026-08-06 05:16:05.883511,0,5,3,0,1,0,1.2520776217937586,0,1,False
TXN0888,Jacqueline Alvarado,Mrs. Theresa Wagner,2103.06,real-time,completed,2026-08-06 02:14:05.039133,0,2,3,0,1,0,-0.387708030443526,1,1,False
TXN47736,Susan Baker,Casey Salas,3636.96,batch,completed,2026-08-03 17:18:25.653790,0,17,0,0,0,0,0.6608923355757473,0,1,False
TXN18448,Lisa Bartlett,Todd Orr,3494.53,batch,completed,2026-08-03 17:41:46.423144,0,17,0,0,0,0,0.5635247430781106,0,1,False
TXN64327,Gary Jefferson,Craig Williams,2941.71,batch,completed,2026-08-03 06:35:21.019438,0,6,0,0,0,0,0.18560750313888724,0,1,False
TXN40080,William Rodriguez,Michael Ramos,2840.92,real-time,completed,2026-08-01 06:06:02.177476,0,6,5,1,0,0,0.11670572930025205,1,1,False
TXN74645,Charles Johnson,Kelly Rodriguez,2748.63,batch,completed,2026-08-01 04:14:36.644972,0,4,5,1,1,0,0.053614701345418826,0,1,False
TXN86870,Edward Crawford,Donna Santos,4577.25,batch,completed,2026-08-04 03:27:57.183638,0,3,1,0,1,0,1.303690717585176,0,1,False
TXN52579,Kathryn Stone,Selena Perry,4627.87,batch,completed,2026-08-04 22:48:04.030564,0,22,1,0,0,0,1.3382954183661235,0,1,False
TXN40421,Nicholas Orr,Carol Lopez,5000.86,batch,completed,2026-08-04 02:12:37.855092,0,2,1,0,1,1,1.5932777839189813,0,-1,True
TXN42546,Laura Newman,Stanley Roberson,85.21,batch,completed,2026-08-02 10:49:01.821901,0,10,6,1,0,0,-1.7671449223999707,0,1,False
TXN19028,Morgan Jimenez,Bobby Williams,2987.27,real-time,completed,2026-08-03 06:09:18.858477,0,6,0,0,0,0,0.2167531010760657,1,1,False
TXN41043,Amy Cohen,Daniel Mckay,5225.14,batch,completed,2026-08-06 09:51:16.689347,0,9,3,0,0,1,1.7465994411918173,0,-1,True
TXN21393,Robert Estrada,Barbara Meyer,1.0,batch,completed,2026-08-05 00:55:28.716965,0,0,2,0,1,0,-1.824712323679378,0,-1,True
TXN90701,Gregory Carter,Jennifer Taylor,1988.26,batch,completed,2026-08-04 05:07:23.447360,0,5,1,0,1,0,-0.46618728073299237,0,1,False
TXN9693,William Henderson,Samuel Williams DDS,6437.55,batch,completed,2026-08-05 17:48:26.160916,0,17,2,0,0,1,2.5754237255424446,0,-1,True
TXN68876,Zachary Reynolds,Bob Gregory,4307.5,real-time,completed,2026-08-01 22:32:35.724562,0,22,5,1,0,0,1.1192849879198137,1,1,False
TXN7050,Beverly Johnson,Paige Wood,912.37,batch,completed,2026-08-02 02:19:10.944709,0,2,6,1,1,0,-1.2016841500181323,0,1,False
TXN2821,Richard Long,Nicole Terry,2223.67,batch,completed,2026-08-04 19:22:19.009300,0,19,1,0,0,0,-0.3052569644381901,0,1,False
TXN29040,Tina Nielsen,Anthony Adams,3194.1,batch,completed,2026-08-03 16:13:34.850368,0,16,0,0,0,0,0.3581456388580373,0,1,False
TXN48211,Jennifer Horton,Brooke Mann,1737.04,batch,completed,2026-08-06 13:48:08.434578,0,13,3,0,0,0,-0.6379255843716662,0,1,False
TXN78509,Troy Santana,Heather Kennedy,4027.89,real-time,completed,2026-08-01 18:08:11.632077,0,18,5,1,0,0,0.9281387930292413,1,1,False
TXN24155,Billy Dodson,Laura Morgan,2197.79,batch,completed,2026-08-05 15:57:16.643538,0,15,2,0,0,0,-0.32294897661146016,0,1,False
TXN65824,Keith Moore,Allison Jones,3410.62,batch,completed,2026-08-02 00:43:40.827050,0,0,6,1,1,0,0.5061624269475431,0,1,False
TXN6024,Jeremy Cooper,Kimberly Perez,2229.32,real-time,completed,2026-08-06 13:48:17.412950,0,13,3,0,0,0,-0.30139452746836876,1,1,False
TXN23663,Thomas Singleton,Matthew Wilkinson MD,4387.81,batch,completed,2026-08-04 02:44:41.455868,0,2,1,0,1,0,1.1741862822643006,0,1,False
TXN48217,Christopher Byrd,Elizabeth Williams,2390.03,batch,completed,2026-08-04 06:29:37.448385,0,6,1,0,0,0,-0.1915304132347437,0,1,False
TXN43866,Bonnie Spencer,Colin Avery,3127.82,batch,completed,2026-08-04 18:55:47.781604,0,18,1,0,0,0,0.3128354933076382,0,1,False
TXN30809,Ryan Salazar,Jennifer Thomas,2043.45,batch,failed,2026-08-01 20:59:20.217543,0,20,5,1,0,0,-0.4284584495180476,0,1,False
TXN79711,Joe Davis,Rebecca Brown,1.0,batch,completed,2026-08-02 20:01:01.326156,0,20,6,1,0,0,-1.824712323679378,0,1,False
TXN54100,Victor Ortiz,Diana Johnson,3854.79,real-time,completed,2026-08-04 02:31:52.785892,0,2,1,0,1,0,0.8098046621485215,1,1,False
TXN68444,Jonathan Richardson,Connie Davis,1917.63,real-time,completed,2026-08-03 07:05:00.233311,0,7,0,0,0,0,-0.5144711609415725,1,1,False
TXN89453,Michael Odonnell,Tamara Cannon,924.72,real-time,completed,2026-08-04 17:16:10.160643,0,17,1,0,0,0,-1.1932414780575493,1,1,False
TXN47558,Autumn Brown,Kenneth Shepherd,3114.27,batch,completed,2026-08-02 10:30:07.927691,0,10,6,1,0,0,0.30357248075169496,0,1,False
TXN57490,Jeffrey Gilmore,Robert Johnson,2086.94,real-time,completed,2026-08-05 06:48:26.767088,0,6,2,0,0,0,-0.3987279391078656,1,1,False
TXN35879,John Hart,Crystal Johnson,4325.72,real-time,completed,2026-08-01 20:36:37.676548,0,20,5,1,0,0,1.1317404926260342,1,1,False
TXN45188,Rebecca Olson,Julie Ramirez,3510.56,batch,completed,2026-08-02 18:47:56.981331,0,18,6,1,0,0,0.5744831261977982,0,1,False
TXN17770,Rachael Thompson,Christopher Jones,3239.35,batch,completed,2026-08-03 23:34:56.642866,0,23,0,0,0,0,0.3890793154747477,0,1,False
TXN72211,John Johnson,Hailey Winters,3208.96,real-time,completed,2026-08-06 07:51:21.817693,0,7,3,0,0,0,0.3683041898972488,1,1,False
TXN68652,Mrs. Becky Perez,Kelly Jones,2944.21,real-time,completed,2026-08-03 19:51:39.743622,0,19,0,0,0,0,0.18731654604588782,1,1,False
TXN29478,Ashley Bradley,Brandon Perry,2912.94,batch,completed,2026-08-04 20:07:07.788603,0,20,1,0,0,0,0.16593983736512463,0,1,False
TXN52047,Kristin Anderson,Kristin Miller,1233.95,real-time,completed,2026-08-02 04:12:01.503484,0,4,6,1,1,0,-0.9818465428048341,1,-1,True
TXN6211,Leslie Moore,Alexander George,4117.78,batch,completed,2026-08-02 08:52:55.631393,0,8,6,1,0,0,0.989589139793354,0,1,False
TXN84751,Cathy White,Brandon Collins,5750.21,real-time,completed,2026-08-05 14:54:59.562351,0,14,2,0,0,1,2.105546304863334,1,-1,True
TXN14861,Emily Kaiser,Angela Pacheco,1765.26,batch,completed,2026-08-05 07:01:56.367766,0,7,2,0,0,0,-0.6186339080374438,0,1,False
TXN7244,Kim Harris,Sarah Allen,1677.22,batch,completed,2026-08-06 11:53:05.788861,0,11,3,0,0,0,-0.6788195630503759,0,1,False
TXN27647,Kelsey Boyer,Brandon Wilson,267.56,batch,completed,2026-08-03 11:51:17.549876,0,11,0,0,0,0,-1.6424873327633487,0,1,False
TXN7459,Joshua Hood,Michael Dominguez,1716.84,real-time,pending,2026-08-04 20:10:54.044700,0,20,1,0,0,0,-0.651734651060231,1,1,False
TXN45150,Kevin Perry,Donna Murphy,3343.98,real-time,completed,2026-08-01 00:03:33.420588,0,0,5,1,1,0,0.46060617921853586,1,-1,True
TXN44323,Ruth Liu,Jessica Harmon,4063.35,batch,completed,2026-08-05 02:11:52.455589,0,2,2,0,1,0,0.9523798576221375,0,1,False
TXN91254,Kathleen Lawson,Cynthia Henderson,832.72,batch,completed,2026-08-05 07:06:46.071463,0,7,2,0,0,0,-1.2561342570351706,0,1,False
TXN29330,John Jimenez,William Mckenzie,2081.19,batch,completed,2026-08-01 01:08:05.534259,0,1,5,1,1,0,-0.40265873779396694,0,1,False
TXN69771,Melissa Garrett,Justin Davis,1.0,real-time,completed,2026-08-04 18:04:41.689327,0,18,1,0,0,0,-1.824712323679378,1,1,False
TXN7262,Roy Cooke,Christopher Robertson,2659.82,real-time,completed,2026-08-05 03:34:38.873853,0,3,2,0,1,0,-0.007097338882869591,1,1,False
TXN91010,Eugene Marsh,Paul Donovan,2711.86,batch,completed,2026-08-05 19:33:02.102517,0,19,2,0,0,0,0.02847809826925437,0,1,False
TXN79091,Melissa Fisher,Wendy Shepherd,2562.26,batch,completed,2026-08-01 04:35:21.726540,0,4,5,1,1,0,-0.07379102928566002,0,1,False
TXN24364,Angela Reeves,Kimberly Anderson,3967.96,batch,completed,2026-08-01 19:48:18.629730,0,19,5,1,0,0,0.8871696164626236,0,1,False
TXN65213,Crystal Meza,Jerry Schmitt,2450.05,batch,completed,2026-08-03 22:03:45.489430,0,22,0,0,0,0,-0.15049971112347388,0,1,False
TXN66860,Karen Stevens,Ana Barker,1.0,real-time,completed,2026-08-03 06:46:45.639971,0,6,0,0,0,0,-1.824712323679378,1,-1,True
TXN47712,Anthony Sandoval,Steven Odonnell,4247.96,real-time,completed,2026-08-06 12:22:00.906116,0,12,3,0,0,0,1.0785824220466882,1,1,False
TXN67640,Charles Hill,Alison Ramirez,1588.42,real-time,completed,2026-08-02 01:58:24.381026,0,1,6,1,1,0,-0.7395247671070364,1,-1,True
TXN11601,Joseph Peterson,Brandon Kennedy,1.0,real-time,completed,2026-08-01 11:49:26.328061,0,11,5,1,0,0,-1.824712323679378,1,-1,True
TXN24134,Sarah Johnson,Stephen Sullivan,2768.89,batch,completed,2026-08-03 11:54:44.702627,0,11,0,0,0,0,0.06746478506375134,0,1,False
TXN56608,Heather Sharp,Michelle Mckinney,3790.45,real-time,completed,2026-08-05 00:53:30.958821,0,0,2,0,1,0,0.7658207338939546,1,1,False
TXN86861,Catherine Higgins,Amber Rodriguez,3027.12,batch,completed,2026-08-02 16:24:25.253271,0,16,6,1,0,0,0.24399524501365483,0,1,False
TXN92932,Emily Montoya,Margaret Morrison,2569.7,real-time,completed,2026-08-04 08:35:17.986819,0,8,1,0,0,0,-0.06870491759442658,1,1,False
TXN44183,Christina Reese,James Hawkins,5262.67,batch,completed,2026-08-02 13:59:12.194138,0,13,6,1,0,1,1.77225559331171,0,-1,True
TXN91006,Kari King,Andrea Bautista DDS,3327.03,real-time,completed,2026-08-03 08:19:24.400033,0,8,0,0,0,0,0.4490188683090721,1,1,False
TXN23421,Susan Duran,Timothy Martinez,5638.77,batch,completed,2026-08-02 05:39:21.872428,0,5,6,1,1,1,2.0293640082408766,0,-1,True
TXN60759,Jaime Roberts,Charles Humphrey,2536.89,batch,completed,2026-08-05 07:29:12.154281,0,7,2,0,0,0,-0.09113439670590211,0,1,False
TXN25460,Joshua Warren,Glenn Vaughn,2278.64,real-time,pending,2026-08-02 03:41:41.769681,0,3,6,1,1,0,-0.2676785289990616,1,-1,True
TXN7252,Danielle Jones,Donna Dixon,1536.46,batch,completed,2026-08-02 06:26:58.917485,0,6,6,1,0,0,-0.7750455148861364,0,1,False
TXN26171,Norman Beard,Michael Green,2883.04,real-time,completed,2026-08-01 17:19:20.566433,0,17,5,1,0,0,0.14549968419739767,1,1,False
