transaction_id,sender,receiver,amount,payment_type,status,timestamp,is_fraud
TXN0638,Frank Moss,Brandy Mckee,2575.39,real-time,completed,2026-07-04 09:53:12.226571,0
TXN0384,Amy Baxter,Sandy Adams,854.85,real-time,completed,2026-07-22 02:49:12.590780,0
TXN0151,Blake Williams,Andrea Luna,1520.37,batch,completed,2026-07-03 18:01:45.695657,0
TXN0294,William Doyle,Brandon Bryant,290.94,batch,completed,2026-07-12 12:01:17.522491,0
STR0011,Tyrone Wilson,Alexander Robinson,939.72,real-time,completed,2026-07-15 14:11:00.000000,1
TXN0178,Stacy Cook,Casey Myers,1857.55,batch,completed,2026-07-27 19:39:43.119239,0
TXN0427,Mary Carter,Michele Jenkins,3225.55,batch,failed,2026-07-27 07:09:39.072109,0
TXN0495,Mary Love,Robert Jones,1276.51,batch,completed,2026-07-18 19:34:57.950818,0
TXN0184,Lori Franklin,Jay Ortiz,2267.9,real-time,completed,2026-07-16 09:34:23.442147,0
STR0006,Tyrone Wilson,Alexander Robinson,932.1,real-time,completed,2026-07-15 14:06:00.000000,1
FCM0002,Ms. Alicia Torres,Linda Reed,2455.74,batch,completed,2026-07-22 19:15:00.000000,1
TXN0185,William Sheppard,Peter Brown,4003.96,batch,completed,2026-07-07 22:46:47.254183,0
TXN0841,Nicholas Bryan,Debra Mullins,3069.84,real-time,completed,2026-07-25 15:07:09.279763,0
TXN0306,Adam Smith,Brent Wilson,2997.51,batch,completed,2026-07-08 16:35:47.088038,0
TXN0217,Jay Bradley,Christina Mooney,1540.36,batch,completed,2026-07-14 01:44:47.150446,0
TXN0126,Joshua Powell,Scott Jones,2821.1,batch,completed,2026-07-17 07:50:13.888997,0
TXN0811,Susan Walker,David Ramos,4381.2,real-time,completed,2026-07-13 07:33:27.504745,0
TXN0848,Donald Peters,Joseph Harris,4245.16,real-time,completed,2026-07-27 21:22:46.508081,0
TXN0216,Jennifer Harrell,Anthony Ruiz,2504.99,batch,completed,2026-07-01 15:26:58.224090,0
WKD0001,Kelly Dickerson,Peter Good,9174.86,batch,completed,2026-07-26 14:00:00.000000,1
VEL0014,Randy Mann,Laura Allen,1774.07,real-time,completed,2026-07-20 03:26:00.000000,1
GHT0013,Christopher Lee,Bobby Thompson,0.08,real-time,completed,2026-07-28 07:25:00.000000,1
TXN0490,Mrs. Meghan Hebert DDS,Mary Brown,4775.49,batch,completed,2026-07-07 07:16:46.157201,0
FRD0015,Clayton Lopez,Paige Jones,9595.29,batch,completed,2026-07-10 01:54:00.000000,1
VEL0008,Randy Mann,Lacey Faulkner,396.68,real-time,completed,2026-07-20 03:14:00.000000,1
TXN0691,Carrie Brown,Jason Kramer,1561.51,batch,completed,2026-07-25 08:56:49.027240,0
TXN0161,Jesus Rice,Henry Richardson,1693.74,batch,completed,2026-07-05 16:33:11.158222,0
TXN0984,Steven Bell,Joseph Carpenter,5360.72,batch,completed,2026-07-26 20:26:31.192780,0
TXN0757,Jack Lawrence,Melanie Hamilton,1516.46,batch,pending,2026-07-16 15:02:40.980834,0
TXN0485,Whitney Jenkins,Allison Roman,3908.27,batch,completed,2026-07-22 15:52:53.907799,0
TXN0198,Rebecca Hogan,Mary Sloan,4395.72,batch,completed,2026-07-29 02:01:47.449746,0
TXN0979,Ashley Holt,Keith Johnson,2254.25,real-time,completed,2026-07-20 16:13:52.870976,0
TXN0119,Terry Perry,Zachary Morales,2740.16,real-time,completed,2026-07-08 10:20:16.616940,0
TXN0001,Gary Schmidt,Corey Ortega,2652.59,real-time,completed,2026-07-04 14:56:02.934317,0
SWT0010,Kenneth Johnson,Jesse Taylor,1677.375,real-time,completed,2026-07-16 18:46:03.122547,1
TXN0282,Karen Glover,David Bender,2194.1,batch,completed,2026-07-18 18:07:26.056275,0
TXN0020,Jacob Owen,Virginia Brooks,557.53,batch,completed,2026-07-06 20:17:36.710960,0
TXN0912,Zachary Fox,Suzanne Kelly,4330.47,real-time,completed,2026-07-24 21:30:54.767425,0
TXN0511,Mark Ballard PhD,David Miller,2604.83,batch,completed,2026-07-04 06:18:42.216595,0
TXN0642,Erin Hart,Samantha Larson,2789.96,batch,completed,2026-07-07 08:37:04.417484,0
TXN0915,Katherine Wilson,Steven Pollard,1772.67,real-time,completed,2026-07-23 19:19:13.687005,0
STR0002,Tyrone Wilson,Alexander Robinson,926.72,real-time,completed,2026-07-15 14:02:00.000000,1
TXN0620,Jillian Barron DDS,Elizabeth Richards,2143.04,batch,completed,2026-07-10 02:17:11.912611,0
TXN0719,Mrs. Angela Cannon,Wesley Wells,3064.13,real-time,completed,2026-07-28 17:57:11.926450,0
TXN0367,Shelby Ross,Calvin Wright,4789.13,real-time,failed,2026-07-05 09:27:43.932308,0
TXN0156,Larry Harris,George Knight,3105.44,real-time,completed,2026-07-04 08:36:37.464401,0
TXN0824,Isaiah Graham,Alexandra Allen,2854.98,batch,completed,2026-07-20 20:00:26.684218,0
TXN0556,Jennifer Becker,Amanda Sellers,2628.75,real-time,completed,2026-07-17 11:18:10.786183,0
TXN0632,Devon Le,Debra Green,4498.48,batch,completed,2026-07-15 19:38:19.497508,0
TXN0497,Sylvia Meyer,Robert Tucker,1322.36,batch,completed,2026-07-04 21:48:09.806529,0
TXN0305,Sheila Martinez,Tiffany Spencer,853.72,batch,completed,2026-07-09 13:38:55.369203,0
TXN0165,Brittany Butler,Norma Miller,1167.95,batch,completed,2026-07-19 16:44:51.703532,0
TXN0204,Mr. Adam Esparza,Deborah Smith,2352.38,batch,completed,2026-07-29 14:19:07.841707,0
TXN0687,Matthew Hendrix,Oscar Wade,2358.13,real-time,completed,2026-07-03 16:18:18.262869,0
TXN0107,Rachel Gonzales,Kurt Key,5445.73,batch,completed,2026-07-13 13:35:04.286812,0
TXN0121,Jason Frey,Elizabeth Travis,1320.28,batch,completed,2026-07-09 15:32:06.992886,0
TXN0284,Kevin Howard,Karen Garner,79.85,batch,completed,2026-07-14 03:28:30.581912,0
TXN0576,Jeffrey Garcia,Megan Stewart,2188.42,batch,completed,2026-07-28 08:54:55.304771,0
TXN0313,Caitlyn Taylor,Gregg Doyle,1929.25,batch,completed,2026-07-24 20:02:15.922119,0
TXN0513,James Cook,Kristin Smith,4017.7,batch,completed,2026-07-04 05:11:38.934854,0
TXN0683,Stephanie House,Kylie Butler,1.0,real-time,completed,2026-07-23 18:34:32.303656,0
TXN0776,Jennifer Reynolds,Charles Turner,3717.78,batch,completed,2026-07-18 18:01:17.010517,0
TXN0276,Erica Ramirez DDS,Thomas Martinez,1406.29,batch,completed,2026-07-20 18:39:11.764447,0
TXN0133,Michael Ross,Deborah Watson,3029.44,batch,completed,2026-07-08 05:49:11.132566,0
TXN0257,William Martinez,Erica Hogan,2434.17,batch,completed,2026-07-27 12:13:22.576387,0
TXN0361,Leah Gomez,Loretta Mcdowell,3322.23,batch,completed,2026-07-18 19:41:38.486248,0
TXN0969,Jacob Lopez,Christine Martin,3725.07,batch,completed,2026-07-17 02:18:04.547247,0
TXN0844,Lisa Delgado,Jenny Sanchez,2909.15,batch,completed,2026-07-04 21:21:04.084063,0
TXN0778,Bridget Benson,Paige Hernandez,6076.05,batch,completed,2026-07-01 23:30:04.340586,0
TXN0605,Kimberly Jones,Robert Haas,2407.11,batch,completed,2026-07-12 12:26:30.076209,0
WKD0006,Mason Marshall,Heather Ramirez,6107.1,batch,completed,2026-07-05 12:00:00.000000,1
TXN0270,Matthew Walls,Shawn Edwards,883.47,batch,completed,2026-07-24 15:05:39.448921,0
TXN0630,Javier Austin,Tiffany Horton,3894.46,real-time,completed,2026-07-25 00:56:32.982191,0
TXN0707,Ashley Williams,Jacob Lamb,6857.45,batch,completed,2026-07-24 21:50:09.288877,0
TXN0010,Grace Cox,Kevin Walter,3302.9,batch,completed,2026-07-03 11:16:32.642496,0
RND0012,Mrs. Rachel Williams DDS,Timothy White,20000.0,batch,completed,2026-07-18 04:46:00.000000,1
TXN0287,Jose Alexander,David Webb,2677.51,batch,completed,2026-07-26 10:20:22.841617,0
GHT0014,Kelly Brewer,James Murillo,0.13,real-time,completed,2026-07-19 07:37:00.000000,1
GHT0009,Evan Waters,Robin Smith,0.55,real-time,completed,2026-07-24 10:03:00.000000,1
TXN0676,Casey Rodriguez,Larry Morris,3678.05,batch,completed,2026-07-01 04:18:32.413609,0
TXN0460,Daniel Koch,Angelica Taylor,4472.02,batch,completed,2026-07-15 04:57:42.218282,0
TXN0424,Robert Morales DDS,Andrea Vaughn,4325.93,batch,completed,2026-07-08 15:22:52.073599,0
TXN0449,Kara Chambers,Cole Blake,1616.54,batch,completed,2026-07-21 19:05:00.433156,0
TXN0261,Keith Love,Micheal Gibson,75.79,real-time,completed,2026-07-28 12:48:37.875303,0
TXN0229,Kim Owens,Robert Wiggins,5009.77,batch,completed,2026-07-13 07:34:35.858552,0
TXN0163,Mary Delgado,Susan Sims,5151.03,batch,completed,2026-07-23 09:27:04.757405,0
TXN0066,Patrick Suarez,Diana Thomas,3294.69,batch,completed,2026-07-22 13:04:45.744865,0
TXN0028,Alexandra Sanchez,Katie Hess,3284.43,batch,completed,2026-07-08 11:05:26.685662,0
TXN0857,Stephanie Weber,Robert Hernandez,41.13,real-time,completed,2026-07-12 11:43:05.861882,0
TXN0891,Amy Mora,Brian Garcia,5976.13,real-time,completed,2026-07-02 19:31:44.214479,0
TXN0145,Amy Beck,Paul Munoz,3491.02,batch,completed,2026-07-03 15:57:09.666620,0
TXN0838,Abigail David,Travis Williamson,2192.96,batch,completed,2026-07-15 00:29:21.225450,0
TXN0743,Kimberly Brennan,Erika Garcia,2463.34,real-time,completed,2026-07-09 11:18:42.505251,0
TXN0130,Amanda Orr,Johnny Willis,5010.19,batch,completed,2026-07-16 04:58:57.672596,0
GHT0012,William Gonzalez,Frank Atkins,0.09,real-time,completed,2026-07-06 02:38:00.000000,1
TXN0231,Jennifer Tucker,David Stafford,7210.03,batch,completed,2026-07-28 18:51:52.658874,0
TXN0504,Jay Miller,Sarah Welch,3765.69,batch,completed,2026-07-21 22:13:19.627839,0
FRD0018,Jacob Miller,Jillian Morgan,10591.27,batch,completed,2026-07-07 03:44:00.000000,1
TXN0623,Cheryl Henry,Sharon Trujillo DDS,1.0,batch,completed,2026-07-06 01:52:13.845901,0
TXN0381,Frank Roy,Gary Phillips,2751.26,batch,completed,2026-07-15 13:38:33.562803,0
TXN0828,Michael Delgado,Michael Garcia,3136.52,batch,completed,2026-07-27 00:44:16.052237,0
TXN0502,Mr. Corey Jackson,Amy Baxter,1330.25,batch,completed,2026-07-22 12:50:18.708579,0
TXN0318,Kevin Avila,Paul Gonzales,1761.83,real-time,completed,2026-07-06 22:11:54.288420,0
STR0005,Tyrone Wilson,Alexander Robinson,921.74,real-time,completed,2026-07-15 14:05:00.000000,1
TXN0837,Joann Jackson,Brian Carr,3693.68,real-time,completed,2026-07-13 10:00:17.474754,0
TXN0293,Henry Kim,Trevor Brown,2837.55,real-time,completed,2026-07-28 05:39:44.152639,0
TXN0375,Marco Moore,Jacqueline Smith,2843.5,batch,completed,2026-07-08 13:21:25.967121,0
MIS0010,Jennifer Hernandez,Michael Pitts,1639.93,batch,completed,2026-07-22 23:27:00.000000,1
TXN0334,Monica Cole,Lindsey Mathews,2100.43,batch,completed,2026-07-09 12:46:39.331878,0
TXN0526,Sarah Webb,Robyn Brown,2445.9,batch,completed,2026-07-24 02:51:03.059857,0
TXN0298,Julie Herrera,Paula Cooper,2379.2,real-time,completed,2026-07-20 11:20:09.481019,0
TXN0599,Douglas Baldwin,Jason Stone,3382.93,batch,completed,2026-07-29 18:49:22.691260,0
TXN0478,Paula Lewis,Randy Bush,780.61,batch,completed,2026-07-14 19:09:50.277691,0
TXN0752,Isabel Downs,Kimberly Johnson,4880.93,real-time,completed,2026-07-22 13:47:33.332371,0
TXN0100,Timothy Mccoy,Alan Miller,6750.05,batch,completed,2026-07-03 08:48:32.082334,0
GHT0001,James Morgan,Casey Anderson,0.02,real-time,completed,2026-07-03 07:10:00.000000,1
TXN0794,Kelli Hodge,Christopher King,5787.97,batch,completed,2026-07-26 06:53:24.695302,0
TXN0867,Caitlin Wagner,Robin Patel,4661.48,batch,completed,2026-07-04 13:43:54.206274,0
TXN0737,Kenneth Johnson,Jesse Taylor,1118.25,batch,completed,2026-07-16 18:46:03.122547,0
TXN0911,Carol Berg,William Callahan,1.0,batch,completed,2026-07-04 22:43:48.450645,0
GHT0015,Rickey Yoder,Andrew Washington,0.6,real-time,completed,2026-07-20 02:26:00.000000,1
TXN0552,Benjamin Martin,Christopher Mason,2177.89,batch,completed,2026-07-06 10:43:23.993731,0
TXN0530,Hunter Harvey,Christopher Long,2308.75,real-time,completed,2026-07-06 11:25:52.161359,0
TXN0237,Sara Hurst,Christopher Hart,4694.15,batch,completed,2026-07-15 16:40:20.567036,0
TXN0983,Dustin Davis,Daniel Parsons,1.0,real-time,completed,2026-07-01 01:28:23.135595,0
TXN0268,Mark Ramos,Gloria Mitchell,2175.2,batch,completed,2026-07-05 01:23:43.299196,0
TXN0637,Daniel Castillo,Christopher Mendoza,3771.62,batch,completed,2026-07-25 19:41:52.808986,0
TXN0246,Cheryl Nelson,Daniel Santana,526.41,real-time,completed,2026-07-09 12:07:08.106158,0
TXN0186,Joseph Smith,Jennifer Dunn,2636.49,batch,pending,2026-07-13 05:19:31.637006,0
TXN0371,Brittany Davidson,April Long,486.89,batch,completed,2026-07-20 15:34:20.420251,0
TXN0980,Jeffrey Wilson,Matthew Brown,2641.38,batch,completed,2026-07-12 12:54:08.499472,0
TXN0295,Christina Berger,Thomas Williams,3110.83,batch,completed,2026-07-12 18:54:12.065456,0
STR0007,Tyrone Wilson,Alexander Robinson,976.06,real-time,completed,2026-07-15 14:07:00.000000,1
TXN0932,Connor Gonzalez,David Wise,2254.32,real-time,completed,2026-07-14 18:48:52.878542,0
TXN0418,Michelle Friedman,Dawn Campbell,2563.48,batch,completed,2026-07-20 09:48:10.170579,0
TXN0335,Nicole Horton,Debra Miller,794.14,batch,completed,2026-07-18 02:18:52.170585,0
TXN0578,Vanessa Dixon,Eric Brown,2690.96,real-time,pending,2026-07-09 11:50:53.187228,0
TXN0740,Frank Bush,John Lee,3053.98,batch,completed,2026-07-19 01:31:05.320808,0
TXN0512,Dr. Mark Stanley,Tim Murphy,2162.32,real-time,completed,2026-07-15 10:06:05.913237,0
TXN0866,Donald Yates,Joseph Anderson,3552.03,batch,completed,2026-07-18 00:38:35.531157,0
RND0015,Billy Johnson,Pamela Ramirez,15000.0,real-time,completed,2026-07-14 13:29:00.000000,1
TXN0250,Nicholas Hancock,Kelly Rice,2923.58,batch,completed,2026-07-02 08:48:02.113527,0
TXN0420,Richard Schwartz,Sara Saunders,1162.4,batch,completed,2026-07-23 06:13:54.997242,0
TXN0617,Jean Wilson,Carol Lopez,1080.25,real-time,completed,2026-07-18 01:51:35.572253,0
TXN0608,Joseph Salas,Grace Gregory,3154.3,batch,completed,2026-07-23 20:55:21.073647,0
FCM0009,Tyler Malone,Bradley Snyder,7878.9,batch,completed,2026-07-26 17:42:00.000000,1
TXN0689,Susan Roberts,Toni Martin,1818.37,batch,completed,2026-07-03 14:54:59.726505,0
TXN0562,Lisa Jenkins,Eric Burton,2499.81,batch,completed,2026-07-21 01:05:08.932145,0
TXN0152,Marcus Paul,David Pena,1962.95,batch,completed,2026-07-05 17:26:41.408246,0
GHT0004,Sandra Coleman,Michele Singleton,0.01,real-time,completed,2026-07-13 08:59:00.000000,1
TXN0532,Robert Hill,Kenneth Daniels,4445.93,real-time,completed,2026-07-12 05:32:34.116947,0
TXN0382,Tyrone Oneal,William Cooper,4717.71,batch,completed,2026-07-23 14:34:51.260840,0
TXN0364,Stephanie Zavala,Maria Vaughn,2741.8,batch,completed,2026-07-20 01:15:35.807510,0
TXN0732,Robert Johnston,Adam Coleman,433.98,batch,completed,2026-07-14 07:58:56.222088,0
FCM0005,Shirley Smith,Charles Phillips,3937.14,batch,completed,2026-07-19 17:04:00.000000,1
TXN0805,Brent Howard,Ralph Stone,4708.74,batch,completed,2026-07-13 02:54:49.257228,0
TXN0404,Theresa Williams,Paul Davis,1438.17,batch,completed,2026-07-17 09:38:07.013008,0
TXN0024,Michael Williams,Jacqueline Jones,1408.74,batch,completed,2026-07-24 11:26:03.685413,0
TXN0957,Sharon Flores,Gary Davila,1.0,batch,completed,2026-07-30 13:28:41.594476,0
TXN0954,Robert Peters,Bryce Harris,1645.85,batch,completed,2026-07-27 23:01:30.937735,0
TXN0159,Karen Long,Karen Garza,4113.19,batch,completed,2026-07-06 03:49:08.627007,0
TXN0725,Todd Mitchell,Timothy Cook,3103.63,batch,completed,2026-07-17 03:24:48.131035,0
TXN0862,Kelly Day,Patrick James,2775.21,batch,completed,2026-07-24 22:45:52.859929,0
TXN0817,Kristy Bruce,Autumn Chase,4921.8,real-time,completed,2026-07-04 14:38:27.966195,0
TXN0332,David Oconnor,Cody Branch,1.0,batch,completed,2026-07-14 05:59:35.008160,0
TXN0903,Monica Lucas,Roger Baker,6215.61,batch,completed,2026-07-17 02:10:22.636840,0
TXN0353,Jillian Wright,Linda Nelson,2228.54,batch,completed,2026-07-19 01:51:37.011444,0
TXN0207,Daniel Fowler,Angel Collins,3864.08,real-time,completed,2026-07-06 16:51:05.561851,0
TXN0959,Gary Evans,Michele Glover,3314.3,batch,failed,2026-07-10 13:20:33.728408,0
TXN0950,Austin Byrd,Cheryl Webb,2955.68,batch,completed,2026-07-13 09:20:56.313167,0
TXN0093,Patrick Long,Michelle Swanson,5970.93,batch,completed,2026-07-13 19:05:03.316420,0
TXN0445,Stephanie Jefferson,Kelly Duffy,1184.73,real-time,completed,2026-07-11 21:44:20.920903,0
TXN0035,Colton Harris,Rhonda Carroll,1455.53,batch,completed,2026-07-23 22:49:16.584634,0
TXN0755,Jennifer Russell,Ryan Frost,1554.06,real-time,completed,2026-07-02 08:55:20.833744,0
WKD0003,Leah Davenport,Sandra Young,6759.9,batch,completed,2026-07-05 18:00:00.000000,1
TXN0924,Robert Stone,Walter Ortiz,3584.27,batch,completed,2026-07-13 15:03:02.009176,0
TXN0643,Christopher Cole,Dr. James Gonzales PhD,2456.36,real-time,completed,2026-07-06 04:33:45.902874,0
TXN0059,Theresa Wang,Jacqueline Jones,1843.78,real-time,completed,2026-07-27 00:03:39.426702,0
TXN0873,Kellie Paul,Charles Ingram,4357.11,batch,completed,2026-07-18 17:41:25.298981,0
TXN0312,Stacey Anderson,Bradley Bryant,641.42,real-time,completed,2026-07-11 05:46:54.075155,0
TXN0352,Stephanie Price,Russell Miranda,509.12,real-time,completed,2026-07-04 05:38:14.543858,0
TXN0549,Alejandro Norton,Joshua Larson,2316.78,batch,completed,2026-07-17 19:36:26.381546,0
TXN0662,Diane Smith,Mary Nunez,2111.24,batch,completed,2026-07-29 16:28:10.241511,0
TXN0723,Austin Bean,George Bradley,1.0,real-time,completed,2026-07-24 09:59:47.379920,0
TXN0914,Brittany Kelly,Alyssa Gonzalez,1039.86,batch,completed,2026-07-10 04:15:40.492376,0
TXN0966,Jason Kirby,Darryl Boyer,5605.63,batch,completed,2026-07-12 12:11:00.595454,0
TXN0594,Brent Summers,Dr. Austin Vasquez,2580.32,batch,completed,2026-07-02 02:30:01.910644,0
TXN0812,Natalie Allen,Robert Powell,1548.66,batch,completed,2026-07-29 22:40:10.328192,0
TXN0307,Amanda Ramos,Bryan Hughes,2013.88,real-time,completed,2026-07-05 20:13:03.351946,0
TXN0288,Denise Rivera,Terrance Soto,3044.81,batch,completed,2026-07-15 17:27:14.671543,0
TXN0695,Julie Ayala,Jerry Cervantes,3254.9,real-time,completed,2026-07-22 09:21:30.454215,0
TXN0309,Rachel White,Kevin Ramos,2943.71,batch,completed,2026-07-26 04:22:34.887172,0
TXN0631,Joseph Thompson,Erik Gould,877.24,batch,completed,2026-07-25 05:08:38.480897,0
TXN0733,Linda Wilson,Kevin Taylor,3498.71,batch,completed,2026-07-27 12:25:51.187553,0
TXN0904,Benjamin Wells,Lori Williams,4692.44,batch,completed,2026-07-24 01:48:26.123762,0
TXN0685,Edward Green,Jorge Gonzalez,3830.09,batch,completed,2026-07-02 12:50:08.887647,0
TXN0356,Andrew Jones,David Valdez,1634.58,real-time,completed,2026-07-30 07:34:55.534068,0
TXN0750,Mrs. Beverly Hill PhD,Tina Jenkins,6775.4,batch,completed,2026-07-01 09:36:51.264791,0
TXN0567,Ronald Simmons,Matthew Webb,2752.87,batch,completed,2026-07-03 05:32:27.190775,0
TXN0147,Michelle Hicks,Jennifer Ward,4361.34,batch,completed,2026-07-11 13:52:54.031141,0
SWT0004,Donald White,William Horne,5360.67,real-time,completed,2026-07-18 02:22:43.207463,1
TXN0243,Susan Abbott,Sharon Moore,1996.69,batch,completed,2026-07-20 16:26:54.345168,0
TXN0301,Philip Smith,Amanda Patrick,2313.19,batch,completed,2026-07-10 10:29:12.779674,0
TXN0537,Aaron Reyes,Curtis Fisher,1943.06,batch,completed,2026-07-03 04:14:18.927896,0
TXN0909,Ashley Cole,Patrick Moody,4788.01,real-time,pending,2026-07-01 17:35:16.779940,0
TXN0524,Dawn Marks,Renee Ellis,3885.51,batch,completed,2026-07-08 15:06:06.595881,0
TXN0087,Jennifer Stephens,Scott Walker,2547.33,real-time,completed,2026-07-29 10:14:04.435800,0
TXN0012,Laura Craig,Paul Pham,3294.4,batch,completed,2026-07-13 00:34:13.117930,0
VEL0002,Randy Mann,Tara Gamble,297.51,real-time,completed,2026-07-20 03:02:00.000000,1
TXN0978,Paul Davis,Daniel Beck,3980.43,batch,completed,2026-07-05 04:52:34.869165,0
TXN0971,David Powell,Brian Adams,3200.6,batch,completed,2026-07-26 09:58:17.411456,0
TXN0014,Thomas Harrison,Rachel Schneider,3797.82,batch,completed,2026-07-15 10:46:40.281032,0
TXN0874,Taylor Tanner,Harold Johns,4866.33,batch,completed,2026-07-24 20:19:28.081034,0
TXN0700,Lindsey Lee,Antonio Williams,657.51,batch,completed,2026-07-09 23:47:08.054210,0
TXN0809,Michele Hopkins,Patrick Andrews,3951.65,batch,completed,2026-07-27 04:05:12.429762,0
TXN0127,Rebecca Walker,Shelly Scott,649.08,batch,completed,2026-07-19 15:05:21.953014,0
TXN0515,Susan Hernandez,Jonathan Maxwell,1378.8,real-time,completed,2026-07-10 01:20:09.665881,0
TXN0895,Catherine Haynes,Bruce Chavez,3291.13,batch,completed,2026-07-06 13:50:25.451994,0
TXN0410,Brandon Armstrong,Angel Brown,1.0,batch,pending,2026-07-16 01:51:07.737017,0
TXN0022,Crystal Vang,Robert Hicks,4516.92,real-time,completed,2026-07-30 12:35:04.495262,0
TXN0900,Emily Mills,William Diaz,1.0,batch,completed,2026-07-01 18:42:20.809924,0
GHT0005,Veronica Washington,Evan Klein,0.79,real-time,completed,2026-07-15 09:27:00.000000,1
FCM0008,Jeremy Cortez,Daniel Thomas,2637.41,batch,completed,2026-07-15 19:39:00.000000,1
TXN0007,Lance Griffith,James Sparks,2467.6,batch,completed,2026-07-12 17:51:23.688889,0
TXN0383,Mark Price,James Rosales,1264.74,batch,completed,2026-07-07 13:05:50.147429,0
TXN0251,Amanda Perry,Joe Warren,3661.26,batch,pending,2026-07-15 17:05:39.983619,0
TXN0111,Steven Moore,Paul Wong,285.02,real-time,completed,2026-07-17 05:21:04.176187,0
TXN0716,Robert Lewis DDS,Michael Lewis,4634.31,batch,completed,2026-07-17 15:40:31.216166,0
TXN0553,Scott Stone,James Cooper,4252.06,batch,completed,2026-07-04 03:11:35.118332,0
TXN0223,Stephanie West,Evan Williams,3571.37,real-time,completed,2026-07-17 13:47:12.837071,0
TXN0774,Leah Jones,Rebecca Doyle,2923.35,batch,completed,2026-07-24 15:54:00.032596,0
TXN0009,James Davis PhD,Robert Chavez,1782.49,real-time,completed,2026-07-20 17:01:14.225184,0
TXN0635,James Harrison,Nicole Smith,4301.55,real-time,failed,2026-07-23 15:25:42.124679,0
TXN0317,Jennifer Rice,Colleen Arnold,1167.72,real-time,completed,2026-07-05 03:57:18.625715,0
TXN0428,Christopher Daugherty,Joanne Fry,3638.28,batch,completed,2026-07-29 17:11:34.825756,0
FCM0001,Kenneth Duran,Robert Moran,5430.3,batch,completed,2026-07-19 19:59:00.000000,1
TXN0106,Daniel Johnson,Jessica Soto,2639.22,batch,completed,2026-07-28 06:31:35.786694,0
TXN0994,Douglas Robinson,Amy Ross,1.0,batch,completed,2026-07-10 13:31:24.406223,0
TXN0143,Michael Sanders,William Jefferson,1608.41,real-time,completed,2026-07-01 17:48:45.351622,0
TXN0122,Tammy Allen,Heather Peterson,3114.73,batch,completed,2026-07-22 08:43:07.572733,0
TXN0090,Kathy Steele,Sharon Wilson,2839.99,batch,completed,2026-07-03 17:54:28.509522,0
TXN0871,Julie Mendez,Dustin Smith,2069.55,batch,completed,2026-07-11 08:21:33.122629,0
TXN0194,Wendy Parker,Wanda Padilla,4356.62,batch,completed,2026-07-28 10:52:58.518376,0
TXN0918,Matthew Richardson,Theodore Barr,3228.83,real-time,completed,2026-07-11 11:33:07.418894,0
TXN0116,Jordan Ortiz,Christina Tapia,865.22,batch,completed,2026-07-15 14:08:18.099359,0
TXN0589,Cathy Williams,Craig Hickman,1910.86,batch,completed,2026-07-25 14:00:19.437457,0
RND0003,Christopher Hill,Rachael Nelson MD,2000.0,batch,completed,2026-07-24 15:52:00.000000,1
TXN0225,Vanessa Sharp,Tony Smith,5966.97,real-time,completed,2026-07-28 02:01:52.685374,0
TXN0002,Angela Harris,Heather Washington,5067.76,batch,completed,2026-07-21 23:45:39.519863,0
TXN0242,Kellie Hart,Lori Aguilar,465.45,batch,completed,2026-07-30 09:00:55.200085,0
TXN0936,Joshua Johnson DDS,Michelle Lopez,2616.16,batch,completed,2026-07-30 14:03:15.935842,0
TXN0714,Valerie Wilson,Casey Miller,2648.32,real-time,pending,2026-07-29 16:29:52.036188,0
TXN0673,Angela Nguyen,Sarah Mathews,1.0,batch,completed,2026-07-12 20:36:01.740924,0
TXN0092,Kim Smith,Ryan Jackson,2517.02,batch,completed,2026-07-16 08:15:55.882998,0
TXN0592,David Gordon,Amy Kirby,675.66,batch,completed,2026-07-16 11:58:52.159465,0
TXN0889,Mark Berry,Victoria Chandler,3210.42,batch,completed,2026-07-01 11:01:48.000358,0
TXN0588,Terri Miller,Rebecca Graham,5167.27,batch,completed,2026-07-16 12:01:32.886814,0
TXN0401,Thomas Jones,Christina Goodman,739.98,real-time,completed,2026-07-20 10:43:20.803451,0
TXN0214,Regina Jones,Brandi Wilson,2455.46,batch,completed,2026-07-03 08:06:11.747929,0
TXN0779,Rebecca Nicholson,Logan Maxwell,2547.53,batch,completed,2026-07-15 20:52:47.844336,0
TXN0102,Linda Wagner,Christopher Vance,3893.91,batch,completed,2026-07-19 10:09:06.601972,0
TXN0801,Connor Jackson,Nicole Maddox,4474.88,batch,completed,2026-07-09 11:32:02.347374,0
TXN0729,Christopher Peterson,Eric Hampton,5766.1,real-time,completed,2026-07-18 06:44:16.672750,0
TXN0011,Cindy Mcgrath,Steve Gonzalez,2948.04,batch,completed,2026-07-12 08:49:27.141252,0
TXN0166,Alvin Cherry,Thomas Larson,6815.77,real-time,completed,2026-07-07 12:06:14.947453,0
TXN0607,Theresa Wood,Crystal Butler,1591.22,real-time,completed,2026-07-24 10:32:35.236416,0
TXN0338,Michele Lee,James Kelley,5102.56,batch,pending,2026-07-03 09:24:40.313981,0
TXN0274,Amy Moore,Kevin Thompson,922.53,batch,completed,2026-07-25 01:51:57.847967,0
TXN0072,Michael Ellison,James Downs,3471.74,batch,completed,2026-07-07 08:22:00.460573,0
TXN0721,Dylan Brown,Marvin Torres,3972.91,batch,completed,2026-07-07 23:51:30.791714,0
