transaction_id,sender,receiver,amount,payment_type,status,timestamp,hour,day_of_week,is_weekend,is_late_night,is_large_amount,amount_zscore,payment_type_encoded,anomaly_score,is_anomaly
TXN0554,John Banks,Kimberly Rodriguez,3453.4,batch,completed,2026-07-11 18:49:37.661197,18,5,1,0,0,0.5059631411659974,0,1,False
TXN0555,Robert Farmer,Renee Green,1.0,batch,completed,2026-07-14 20:04:40.433297,20,1,0,0,0,-1.7992937113277014,0,1,False
TXN0556,Jennifer Becker,Amanda Sellers,2628.75,real-time,completed,2026-07-17 11:18:10.786183,11,4,0,0,0,-0.04467701159988398,1,1,False
TXN0557,Steven Atkins,Joseph Frank,1765.56,batch,completed,2026-07-18 22:59:23.099546,22,5,1,0,0,-0.6210513200531443,0,1,False
TXN0558,Leslie Hughes,Mary Richard,1658.81,batch,completed,2026-07-16 00:30:39.321782,0,3,0,1,0,-0.6923310584970391,0,1,False
TXN0559,Deborah Bailey,Kara Robinson,3789.88,batch,completed,2026-07-13 03:42:19.775017,3,0,0,1,0,0.730639547644702,0,1,False
TXN0560,Jacob Santos,Patricia Graves,4078.89,batch,completed,2026-07-19 00:21:37.342477,0,6,1,1,0,0.9236190062645616,0,1,False
TXN0561,Ashley Mccoy,Diana Young,1958.48,batch,completed,2026-07-12 13:37:41.201834,13,6,1,0,0,-0.4922336419210957,0,1,False
TXN0562,Lisa Jenkins,Eric Burton,2499.81,batch,completed,2026-07-21 01:05:08.932145,1,1,0,1,0,-0.13077358747769005,0,1,False
TXN0563,James Brown,Samantha Hill,6061.35,batch,completed,2026-07-15 17:50:52.229728,17,2,0,0,1,2.2473588683299823,0,1,False
TXN0564,Reginald Meyer,Joan Rose,1383.53,real-time,completed,2026-07-20 08:17:38.417966,8,0,0,0,0,-0.8761426406875342,1,1,False
TXN0565,Dr. Karen Smith,Randy Hamilton,2538.69,batch,completed,2026-07-25 18:53:48.255514,18,5,1,0,0,-0.10481240498870983,0,1,False
TXN0566,Gloria Rivera,David Cox,891.26,batch,completed,2026-07-30 11:05:07.811344,11,3,0,0,0,-1.2048440631116661,0,1,False
TXN0567,Ronald Simmons,Matthew Webb,2752.87,batch,completed,2026-07-03 05:32:27.190775,5,4,0,1,0,0.03820112550228194,0,1,False
TXN0568,Christian Cruz,Laura Harris,2759.68,batch,completed,2026-07-03 23:23:51.713309,23,4,0,0,0,0.0427483387931758,0,1,False
TXN0569,Michael George,Angel Willis,7508.67,batch,completed,2026-07-23 02:31:54.104460,2,3,0,1,1,3.2137718991929125,0,-1,True
TXN0570,Kathy Stephenson,Jason Edwards,1338.59,real-time,completed,2026-07-26 06:04:15.655458,6,6,1,0,0,-0.9061502420521116,1,1,False
TXN0571,Peter Wright,Robert Fernandez,4554.32,batch,pending,2026-07-07 14:12:35.729414,14,1,0,0,0,1.2410759247505652,0,1,False
TXN0572,Heidi Daniel,Stephen Obrien,1.0,batch,completed,2026-07-28 16:06:37.871670,16,1,0,0,0,-1.7992937113277014,0,1,False
TXN0573,Joshua Dean,Danielle Bell,2065.03,real-time,completed,2026-07-29 08:35:42.262870,8,2,0,0,0,-0.4210874486546133,1,1,False
TXN0574,Dana Reyes,Paul Novak,3466.87,batch,completed,2026-07-19 03:07:18.285156,3,6,1,1,0,0.5149574088647257,0,1,False
TXN0575,Maria Franklin,Breanna Houston,2904.31,batch,completed,2026-07-04 21:46:39.442053,21,5,1,0,0,0.13932153383898854,0,1,False
TXN0576,Jeffrey Garcia,Megan Stewart,2188.42,batch,completed,2026-07-28 08:54:55.304771,8,1,0,0,0,-0.3386967514500028,0,1,False
TXN0577,Jeffrey Sanders DDS,Andrea Flores,970.74,real-time,completed,2026-07-25 03:51:32.878655,3,5,1,1,0,-1.1517732096079587,1,1,False
TXN0578,Vanessa Dixon,Eric Brown,2690.96,real-time,pending,2026-07-09 11:50:53.187228,11,3,0,0,0,-0.003137784165741622,1,1,False
TXN0579,Jimmy Perez,Angie Adams,5521.11,batch,completed,2026-07-03 01:14:13.476600,1,4,0,1,1,1.8866266351034742,0,1,False
TXN0580,Alexis Smith,Jeffrey Martinez,3972.04,batch,completed,2026-07-26 07:44:24.898589,7,6,1,0,0,0.8522724952319607,0,1,False
TXN0581,Kelly Hodge,James Gonzalez,2227.97,batch,completed,2026-07-26 12:34:52.414689,12,6,1,0,0,-0.31228819261669116,0,1,False
TXN0582,Casey Berg,Amanda Wilkerson,2445.07,batch,completed,2026-07-18 04:06:07.795544,4,5,1,1,0,-0.16732490253547724,0,1,False
TXN0583,Selena Brown,Heather Hill,3135.79,batch,completed,2026-07-23 10:02:48.086890,10,3,0,0,0,0.2938867221761573,0,1,False
TXN0584,Mark Barnes,Ryan Fernandez,1568.71,real-time,completed,2026-07-21 14:34:36.847050,14,1,0,0,0,-0.7524931609213474,1,1,False
TXN0585,Kathy Stevens,Miss Natasha Hamilton MD,1063.25,real-time,completed,2026-07-20 10:27:53.485673,10,0,0,0,0,-1.0900018877958304,1,1,False
TXN0586,Valerie Carlson,Jacob Davis,2540.86,real-time,completed,2026-07-08 14:15:52.683970,14,2,0,0,0,-0.10336343981378471,1,1,False
TXN0587,Michael Robinson,Walter Kelly,3542.66,batch,completed,2026-07-24 00:39:35.944063,0,4,0,1,0,0.5655643538451733,0,1,False
TXN0588,Terri Miller,Rebecca Graham,5167.27,batch,completed,2026-07-16 12:01:32.886814,12,3,0,0,1,1.6503585072253695,0,1,False
TXN0589,Cathy Williams,Craig Hickman,1910.86,batch,completed,2026-07-25 14:00:19.437457,14,5,1,0,0,-0.5240307486629999,0,1,False
TXN0590,Charles King,Brianna Miller,1341.24,batch,completed,2026-07-27 08:13:04.900784,8,0,0,0,0,-0.9043807684513966,0,1,False
TXN0591,William Trujillo,Noah Dunn,3734.92,batch,completed,2026-07-29 08:10:47.859984,8,2,0,0,0,0.693941332891761,0,1,False
TXN0592,David Gordon,Amy Kirby,675.66,batch,completed,2026-07-16 11:58:52.159465,11,3,0,0,0,-1.3488057643622864,0,1,False
TXN0593,Richard Green,Shane Williams,2508.25,batch,completed,2026-07-12 01:37:28.831550,1,6,1,1,0,-0.12513798099088463,0,1,False
TXN0594,Brent Summers,Dr. Austin Vasquez,2580.32,batch,completed,2026-07-02 02:30:01.910644,2,3,0,1,0,-0.07701497631030846,0,1,False
TXN0595,Tracy Cook,Earl Allen,1260.45,batch,completed,2026-07-06 16:29:50.911218,16,0,0,0,0,-0.9583263428671555,0,1,False
TXN0596,Laura Perez,Brittany Henry,1837.89,real-time,completed,2026-07-21 01:10:06.330745,1,1,0,1,0,-0.572754706641932,1,1,False
TXN0597,Adam Stout,Taylor Ramirez,4304.98,batch,completed,2026-07-28 00:36:06.784616,0,1,0,1,0,1.0745851520704646,0,1,False
TXN0598,Victoria Carson,Jaime Watts,1513.66,batch,completed,2026-07-07 02:37:03.494348,2,1,0,1,0,-0.7892514710041241,0,1,False
TXN0599,Douglas Baldwin,Jason Stone,3382.93,batch,completed,2026-07-29 18:49:22.691260,18,2,0,0,0,0.4589084979047207,0,1,False
TXN0600,Lisa Delgado,Carolyn Jones,490.09,batch,completed,2026-07-16 07:23:07.017631,7,3,0,0,0,-1.4727156572244273,0,1,False
TXN0601,Christina Boyer,Kelly Sullivan,2408.44,batch,completed,2026-07-23 06:33:26.463194,6,3,0,0,0,-0.1917837017785674,0,1,False
TXN0602,Roger Logan,Antonio Rollins,2294.33,batch,completed,2026-07-16 12:57:50.793052,12,3,0,0,0,-0.2679779027512404,0,1,False
TXN0603,Crystal Werner,Leonard Russell,4882.33,batch,completed,2026-07-29 10:14:37.322638,10,2,0,0,0,1.4600966929658528,0,1,False
TXN0604,Mrs. Joy Love DVM,Emily Cruz,3120.36,real-time,completed,2026-07-15 10:33:53.048961,10,2,0,0,0,0.28358371173878694,1,1,False
TXN0605,Kimberly Jones,Robert Haas,2407.11,batch,completed,2026-07-12 12:26:30.076209,12,6,1,0,0,-0.19267177720836015,0,1,False
TXN0606,Kathleen Campbell,Timothy Wilson,1536.4,batch,completed,2026-07-18 04:06:12.298393,4,5,1,1,0,-0.7740673843323286,0,1,False
TXN0607,Theresa Wood,Crystal Butler,1591.22,real-time,completed,2026-07-24 10:32:35.236416,10,4,0,0,0,-0.7374626512035762,1,1,False
TXN0608,Joseph Salas,Grace Gregory,3154.3,batch,completed,2026-07-23 20:55:21.073647,20,3,0,0,0,0.3062463283456796,0,1,False
TXN0609,James Miller,Scott Hoffman,3258.37,real-time,completed,2026-07-21 00:42:48.289777,0,1,0,1,0,0.37573656141224737,1,1,False
TXN0610,Justin Terry,Craig Harris,2086.7,batch,completed,2026-07-07 17:29:27.556535,17,1,0,0,0,-0.40661782868197466,0,1,False
TXN0611,Tonya Barry,Edward Watson,1.0,real-time,failed,2026-07-29 03:11:21.277288,3,2,0,1,0,-1.7992937113277014,1,1,False
TXN0612,Margaret Robles,Frank Robertson,4368.96,batch,completed,2026-07-08 00:04:24.937715,0,2,0,1,0,1.1173062543247074,0,1,False
TXN0613,Michael Rogers,Debra Huang,6365.63,real-time,completed,2026-07-12 07:08:35.254694,7,6,1,0,1,2.450534501245283,1,-1,True
TXN0614,Tiffany Ingram,Margaret Rivera,1804.89,batch,completed,2026-07-01 14:13:52.280332,14,2,0,0,0,-0.5947896609149861,0,1,False
TXN0615,Leah Oconnor,Steven Brown,2832.92,batch,completed,2026-07-09 01:25:28.243773,1,3,0,1,0,0.09165258276161486,0,1,False
TXN0616,Michael Moore,Cassandra Cardenas,2530.38,batch,completed,2026-07-13 12:40:46.973461,12,0,0,0,0,-0.11036120711019706,0,1,False
TXN0617,Jean Wilson,Carol Lopez,1080.25,real-time,completed,2026-07-18 01:51:35.572253,1,5,1,1,0,-1.0786505477157722,1,1,False
TXN0618,Nicholas Murray,Samuel Roberts,2931.11,real-time,completed,2026-07-18 12:55:23.487042,12,5,1,0,0,0.15721658761225688,1,1,False
TXN0619,Travis Torres,Shannon Horn,223.95,batch,completed,2026-07-15 01:18:42.441550,1,2,0,1,0,-1.6504242248071737,0,1,False
TXN0620,Jillian Barron DDS,Elizabeth Richards,2143.04,batch,completed,2026-07-10 02:17:11.912611,2,4,0,1,0,-0.36899815220488763,0,1,False
TXN0621,Ronald Hatfield,Alex Hawkins,3099.81,batch,completed,2026-07-16 12:54:25.040467,12,3,0,0,0,0.2698619447596577,0,1,False
TXN0622,Adam Santiago,Teresa Burns,2851.65,batch,completed,2026-07-06 16:04:10.067738,16,0,0,0,0,0.10415908862629075,0,1,False
TXN0623,Cheryl Henry,Sharon Trujillo DDS,1.0,batch,completed,2026-07-06 01:52:13.845901,1,0,0,1,0,-1.7992937113277014,0,1,False
TXN0624,Rebecca Mercado,Brandi Hamilton,2490.01,batch,completed,2026-07-04 07:24:37.214143,7,5,1,0,0,-0.13731730117089988,0,1,False
TXN0625,Roberto Jordan,Patrick Morgan,46.47,batch,completed,2026-07-24 05:30:12.733157,5,4,0,1,0,-1.7689322152429812,0,1,False
TXN0626,Tony Chen,Mr. Jerry Brown,1428.99,batch,completed,2026-07-21 15:05:43.532238,15,1,0,0,0,-0.8457878218616844,0,1,False
TXN0627,Rodney Tanner,Michael Harris,2395.66,real-time,completed,2026-07-30 08:29:36.611632,8,3,0,0,0,-0.20031723861522305,1,1,False
TXN0628,Barbara Walker,Suzanne Miller,4309.43,batch,completed,2026-07-25 09:40:03.187415,9,5,1,0,0,1.0775565322678922,0,1,False
TXN0629,Cynthia Anderson,Ashley Nelson,2930.2,real-time,completed,2026-07-02 21:45:08.273234,21,3,0,0,0,0.15660895705503,1,1,False
TXN0630,Javier Austin,Tiffany Horton,3894.46,real-time,completed,2026-07-25 00:56:32.982191,0,5,1,1,0,0.8004703209136717,1,1,False
TXN0631,Joseph Thompson,Erik Gould,877.24,batch,completed,2026-07-25 05:08:38.480897,5,5,1,1,0,-1.2142055800482787,0,1,False
TXN0632,Devon Le,Debra Green,4498.48,batch,completed,2026-07-15 19:38:19.497508,19,2,0,0,0,1.2037901112170093,0,1,False
TXN0633,Brandon Mahoney,Gary Lewis,939.22,real-time,completed,2026-07-14 09:19:32.550195,9,1,0,0,0,-1.1728199295681607,1,1,False
TXN0634,Jamie Walton,Michael Williams,3869.25,batch,completed,2026-07-25 17:11:26.259184,17,5,1,0,0,0.7836369513008324,0,1,False
TXN0635,James Harrison,Nicole Smith,4301.55,real-time,failed,2026-07-23 15:25:42.124679,15,3,0,0,0,1.0722948522778415,1,1,False
TXN0636,Christine Khan,Michael Webb,3620.29,batch,completed,2026-07-24 17:53:43.931760,17,4,0,0,0,0.6173999144578156,0,1,False
TXN0637,Daniel Castillo,Christopher Mendoza,3771.62,batch,completed,2026-07-25 19:41:52.808986,19,5,1,0,0,0.7184468729469452,0,1,False
TXN0638,Frank Moss,Brandy Mckee,2575.39,real-time,completed,2026-07-04 09:53:12.226571,9,5,1,0,0,-0.08030686493352553,1,1,False
TXN0639,Stephanie Morris,Ronald Smith,784.84,batch,completed,2026-07-27 12:49:11.234520,12,0,0,0,0,-1.2759034520128303,0,1,False
TXN0640,Renee Rodriguez,Gregory White,789.58,batch,completed,2026-07-10 14:07:26.899691,14,4,0,0,0,-1.2727384313081553,0,1,False
TXN0641,Donald Little,Pamela Garcia,4743.9,batch,completed,2026-07-13 07:24:51.960511,7,0,0,0,0,1.3676633984198259,0,1,False
TXN0642,Erin Hart,Samantha Larson,2789.96,batch,completed,2026-07-07 08:37:04.417484,8,1,0,0,0,0.06296707865342076,0,1,False
TXN0643,Christopher Cole,Dr. James Gonzales PhD,2456.36,real-time,completed,2026-07-06 04:33:45.902874,4,0,0,1,0,-0.1597862772705445,1,1,False
TXN0644,Brenda Weaver,Kimberly Walls,2612.96,real-time,completed,2026-07-03 05:36:46.936717,5,4,0,1,0,-0.05522040335659682,1,1,False
TXN0645,Amanda Edwards,Walter Stephens DDS,3248.31,batch,completed,2026-07-08 09:55:34.983051,9,2,0,0,0,0.3690192389884012,0,1,False
TXN0646,Brandon Hernandez,Paul Green,3227.09,batch,completed,2026-07-30 13:38:17.594408,13,3,0,0,0,0.3548500956649405,0,1,False
TXN0647,Erika Roman,Mr. Michael Huerta,2113.49,batch,completed,2026-07-26 03:40:04.371937,3,6,1,1,0,-0.3887294521675771,0,1,False
TXN0648,Madeline Chen,Zachary Johnson,2935.06,batch,completed,2026-07-18 22:56:29.051972,22,5,1,0,0,0.15985410486615262,0,1,False
TXN0649,Meredith Simpson,Barbara Clark,2240.36,batch,completed,2026-07-25 13:36:29.802571,13,5,1,0,0,-0.30401506887598967,0,1,False
TXN0650,Kyle Johnson,Daniel Cunningham,2949.53,batch,completed,2026-07-10 05:09:21.839366,5,4,0,1,0,0.1695160984519435,0,1,False
TXN0651,Tiffany Smith,Tara Green,4350.08,batch,completed,2026-07-06 12:02:22.324917,12,0,0,0,0,1.1046995895769722,0,1,False
TXN0652,Robert Meza,Melissa Rice,2673.08,batch,completed,2026-07-11 13:27:50.807276,13,5,1,0,0,-0.015076723026414657,0,1,False
TXN0653,Teresa Mitchell,Harold Carr,1449.93,batch,completed,2026-07-06 18:57:14.180333,18,0,0,0,0,-0.831805641786601,0,1,False
TXN0654,Logan Gonzalez,Kimberly Rose,2569.24,real-time,pending,2026-07-27 02:12:49.217298,2,0,0,1,0,-0.0844133791389584,1,1,False
TXN0655,Annette Dean,Gary Stevenson,1913.04,real-time,completed,2026-07-11 11:40:25.463147,11,5,1,0,0,-0.5225751062292042,1,1,False
TXN0656,Kristin Kelly,Tonya Huff,4020.69,batch,completed,2026-07-04 18:41:22.805105,18,5,1,0,0,0.884757359637539,0,1,False
TXN0657,Ashley Mcguire,Jason Robinson,2286.08,batch,completed,2026-07-06 23:08:38.243353,23,0,0,0,0,-0.27348664131950395,0,1,False
TXN0658,David Massey,Robert Olson,1.0,batch,completed,2026-07-02 00:49:13.108860,0,3,0,1,0,-1.7992937113277014,0,1,False
TXN0659,Diana Young,Billy Weeks,3483.93,batch,completed,2026-07-18 07:25:57.919843,7,5,1,0,0,0.5263488124980076,0,1,False
TXN0660,Emma Lucero,Robert Williams,1930.5,real-time,completed,2026-07-08 06:17:18.421801,6,2,0,0,0,-0.5109166122410974,1,1,False
TXN0661,Derrick Phillips,Melissa Abbott,849.41,batch,completed,2026-07-03 12:24:18.241234,12,4,0,0,0,-1.2327883914852211,0,1,False
TXN0662,Diane Smith,Mary Nunez,2111.24,batch,completed,2026-07-29 16:28:10.241511,16,2,0,0,0,-0.3902318354134672,0,1,False
TXN0663,James Mcintosh,Joseph Mcfarland,2699.78,batch,completed,2026-07-12 17:02:33.037912,17,6,1,0,0,0.002751558158147499,0,1,False
TXN0664,Stephen Wood,Joshua Wright,2802.43,batch,completed,2026-07-06 06:41:13.842635,6,0,0,0,0,0.07129362046508683,0,1,False
TXN0665,Laura Thomas MD,Paul Love,1433.3,batch,completed,2026-07-20 23:17:11.699802,23,0,0,0,0,-0.8429099232884463,0,1,False
TXN0666,Joseph Burke,Traci Walter,3129.77,batch,completed,2026-07-06 15:50:27.768249,15,0,0,0,0,0.2898670123360426,0,1,False
TXN0667,Ryan Patel,Jennifer Dean,975.24,real-time,completed,2026-07-28 17:40:13.620800,17,1,0,0,0,-1.1487684431161787,1,1,False
TXN0668,Lauren Jones,Cindy Gonzalez,5579.43,real-time,completed,2026-07-12 15:35:04.541107,15,6,1,0,1,1.925568408836945,1,1,False
TXN0669,Carolyn Carpenter,Lisa Reeves DDS,5060.78,batch,completed,2026-07-17 22:45:34.528959,22,4,0,0,1,1.5792523775121106,0,1,False
TXN0670,Patricia Sanchez,Edward Kennedy,1839.46,real-time,completed,2026-07-17 03:18:54.794981,3,4,0,1,0,-0.5717063769992442,1,1,False
TXN0671,Kristen Gill,Theresa Mccoy,6389.18,batch,completed,2026-07-12 21:47:55.695092,21,6,1,0,1,2.4662594458855986,0,1,False
TXN0672,Anthony Gonzalez,Robert Davis,3800.25,batch,completed,2026-07-18 12:59:22.994327,12,5,1,0,0,0.7375638650935374,0,1,False
TXN0673,Angela Nguyen,Sarah Mathews,1.0,batch,completed,2026-07-12 20:36:01.740924,20,6,1,0,0,-1.7992937113277014,0,1,False
TXN0674,Brian Sanchez,Cindy Phillips,2157.0,real-time,completed,2026-07-17 09:22:37.012833,9,4,0,0,0,-0.3596766988214986,1,1,False
TXN0675,Tina Gentry,Cynthia Kim,2875.29,batch,completed,2026-07-17 20:41:51.724620,20,4,0,0,0,0.11994412859644217,0,1,False
TXN0676,Casey Rodriguez,Larry Morris,3678.05,batch,completed,2026-07-01 04:18:32.413609,4,2,0,1,0,0.6559677616945311,0,1,False
TXN0677,Tonya Hicks,Natalie Ramos,1.0,real-time,completed,2026-07-28 18:45:16.681662,18,1,0,0,0,-1.7992937113277014,1,1,False
TXN0678,Marcus Price,Dr. Jim Friedman,2108.18,batch,completed,2026-07-23 17:14:10.889512,17,3,0,0,0,-0.3922750766278776,0,1,False
TXN0679,Jared Hansen,John Lopez,2012.96,batch,completed,2026-07-19 10:08:16.894821,10,6,1,0,0,-0.45585593559394455,0,1,False
TXN0680,Amber Jones,Susan Austin,3540.29,batch,completed,2026-07-17 19:22:25.094258,19,4,0,0,0,0.5639818434928359,0,1,False
TXN0681,Brian Moore,Matthew Hendrix,2459.17,batch,completed,2026-07-24 21:42:58.404704,21,4,0,0,0,-0.15790996752789965,0,1,False
TXN0682,Stephen Garza,Whitney Hernandez,1830.33,real-time,completed,2026-07-22 00:24:37.360724,0,2,0,1,0,-0.5778027143481226,1,1,False
TXN0683,Stephanie House,Kylie Butler,1.0,real-time,completed,2026-07-23 18:34:32.303656,18,3,0,0,0,-1.7992937113277014,1,1,False
TXN0684,Mackenzie Kim,Richard Palmer,2497.03,batch,completed,2026-07-07 11:31:21.648050,11,1,0,0,0,-0.1326298654437229,0,1,False
TXN0685,Edward Green,Jorge Gonzalez,3830.09,batch,completed,2026-07-02 12:50:08.887647,12,3,0,0,0,0.757488805563475,0,1,False
TXN0686,Katherine Franklin,Joshua Perry,3108.3,real-time,completed,2026-07-20 13:32:44.254727,13,0,0,0,0,0.2755309375408163,1,1,False
TXN0687,Matthew Hendrix,Oscar Wade,2358.13,real-time,completed,2026-07-03 16:18:18.262869,16,4,0,0,0,-0.22537699115666898,1,1,False
TXN0688,Jason Ramos,Michael Castaneda,1807.67,batch,completed,2026-07-28 09:34:16.402735,9,1,0,0,0,-0.592933382948953,0,1,False
TXN0689,Susan Roberts,Toni Martin,1818.37,batch,completed,2026-07-03 14:54:59.726505,14,4,0,0,0,-0.5857887159573871,0,1,False
TXN0690,Natalie Harris,Dennis Page,475.27,real-time,completed,2026-07-17 21:41:29.865574,21,4,0,0,0,-1.4826113548706898,1,1,False
TXN0691,Carrie Brown,Jason Kramer,1561.51,batch,completed,2026-07-25 08:56:49.027240,8,5,1,0,0,-0.7573007873081956,0,1,False
TXN0692,James Cannon,Shelly Cervantes,348.1,batch,completed,2026-07-12 18:31:42.359928,18,6,1,0,0,-1.567526055928396,0,1,False
TXN0693,Stacey Gilbert,Monica Davis,2715.15,batch,completed,2026-07-24 04:38:16.250292,4,4,0,1,0,0.01301450504229415,0,1,False
TXN0694,Stephanie Arnold,Nicholas Perez,3307.76,batch,completed,2026-07-05 23:35:56.406305,23,6,1,0,0,0.40871554297425194,0,1,False
TXN0695,Julie Ayala,Jerry Cervantes,3254.9,real-time,completed,2026-07-22 09:21:30.454215,9,2,0,0,0,0.37341955258414156,1,1,False
TXN0696,Carrie Henry,Colin Trevino,2241.38,real-time,completed,2026-07-07 19:33:57.690907,19,1,0,0,0,-0.3033339884711862,1,1,False
TXN0697,Casey Smith,Paula Contreras,789.8,batch,completed,2026-07-02 19:27:00.039132,19,3,0,0,0,-1.2725915316130016,0,1,False
TXN0698,David Parker,Lynn Hill,2950.37,batch,completed,2026-07-09 17:45:05.067749,17,3,0,0,0,0.17007698819707556,0,1,False
TXN0699,Sarah Martinez,Joanna Banks,1714.44,batch,completed,2026-07-01 19:56:53.315638,19,2,0,0,0,-0.6551854673997662,0,1,False
TXN0700,Lindsey Lee,Antonio Williams,657.51,batch,completed,2026-07-09 23:47:08.054210,23,3,0,0,0,-1.3609249892124662,0,1,False
TXN0701,Tyler Alvarado,Danielle Schneider,4590.2,real-time,completed,2026-07-29 15:27:24.366217,15,2,0,0,0,1.2650339295783586,1,1,False
TXN0702,Russell Keller,Sandra Johnson,3411.13,batch,completed,2026-07-07 22:08:30.971526,22,1,0,0,0,0.4777383679198763,0,1,False
TXN0703,Alicia Sanders,Mary Cox,3577.12,real-time,completed,2026-07-30 06:04:52.805373,6,3,0,0,0,0.5885741879133384,1,1,False
TXN0704,Sylvia Taylor,Matthew Brennan,2216.78,batch,completed,2026-07-16 14:04:25.565425,14,3,0,0,0,-0.3197600452929174,0,1,False
TXN0705,James Williams,Tamara White,1006.35,batch,completed,2026-07-16 14:03:33.124539,14,3,0,0,0,-1.1279954907696723,0,1,False
TXN0706,Philip George,Michael Butler,1869.25,batch,completed,2026-07-13 01:50:39.832100,1,0,0,1,0,-0.55181482282366,0,1,False
TXN0707,Ashley Williams,Jacob Lamb,6857.45,batch,completed,2026-07-24 21:50:09.288877,21,4,0,0,1,2.7789354470202365,0,1,False
TXN0708,Angela Thomas,Thomas Garza,3130.18,real-time,completed,2026-07-29 13:58:33.562323,13,2,0,0,0,0.290140779949738,1,1,False
TXN0709,Joshua Davis,Benjamin Gilmore,2053.56,batch,completed,2026-07-10 21:53:14.681605,21,4,0,0,0,-0.4287462645792174,0,1,False
TXN0710,Lisa Miller,Jonathan Hernandez,5579.14,real-time,completed,2026-07-20 01:31:53.206004,1,0,0,1,1,1.9253747683296967,1,-1,True
TXN0711,Nicole Davis,Mariah Hansen,4821.32,batch,completed,2026-07-17 04:07:51.641143,4,4,0,1,0,1.419358736596185,0,1,False
TXN0712,Bobby Acevedo,Michael Richardson,1404.33,batch,completed,2026-07-08 13:03:52.833875,13,2,0,0,0,-0.8622539422366395,0,1,False
TXN0713,Michael Hamilton,Janet Velez,3724.98,batch,completed,2026-07-15 10:26:34.427297,10,2,0,0,0,0.6873041375743622,0,1,False
TXN0714,Valerie Wilson,Casey Miller,2648.32,real-time,pending,2026-07-29 16:29:52.036188,16,2,0,0,0,-0.031609615990075716,1,1,False
TXN0715,Maria Anderson,Shawna Wood,3771.15,batch,completed,2026-07-13 09:43:04.623060,9,0,0,0,0,0.7181330417800261,0,1,False
TXN0716,Robert Lewis DDS,Michael Lewis,4634.31,batch,completed,2026-07-17 15:40:31.216166,15,4,0,0,0,1.2944873184566748,0,1,False
TXN0717,Sonia Brown,Jennifer Jackson,3668.24,batch,completed,2026-07-17 22:51:29.970901,22,4,0,0,0,0.6494173707424502,0,1,False
TXN0718,William Jackson,Jenny Perkins,2968.08,batch,completed,2026-07-20 04:04:59.635415,4,0,0,1,0,0.18190241365694798,0,1,False
TXN0719,Mrs. Angela Cannon,Wesley Wells,3064.13,real-time,completed,2026-07-28 17:57:11.926450,17,1,0,0,0,0.24603748510927684,1,1,False
TXN0720,Daniel Johnson,Alexander Davis,3461.59,batch,completed,2026-07-08 09:28:54.598470,9,2,0,0,0,0.5114318161810373,0,1,False
TXN0721,Dylan Brown,Marvin Torres,3972.91,batch,completed,2026-07-07 23:51:30.791714,23,1,0,0,0,0.8528534167537047,0,1,False
TXN0722,Robert Ramirez,Charles Garza,2098.93,real-time,completed,2026-07-24 19:11:02.417027,19,4,0,0,0,-0.39845154108320335,1,1,False
TXN0723,Austin Bean,George Bradley,1.0,real-time,completed,2026-07-24 09:59:47.379920,9,4,0,0,0,-1.7992937113277014,1,1,False
TXN0724,Jennifer Moore,Nancy Cummings,1863.93,real-time,completed,2026-07-07 17:40:21.962020,17,1,0,0,0,-0.5553671245428311,1,1,False
TXN0725,Todd Mitchell,Timothy Cook,3103.63,batch,completed,2026-07-17 03:24:48.131035,3,4,0,1,0,0.2724126576482356,0,1,False
TXN0726,Javier Reyes,Tamara Montoya,212.27,batch,completed,2026-07-24 07:26:45.950626,7,4,0,0,0,-1.6582232631680607,0,1,False
TXN0727,Amanda Hill,Ashley Mcgee,1383.31,batch,completed,2026-07-14 10:51:33.725206,10,1,0,0,0,-0.8762895403826879,0,1,False
TXN0728,Michael Wright,Patricia Gentry,3908.81,real-time,completed,2026-07-08 01:40:08.248020,1,2,0,1,0,0.8100521873930149,1,1,False
TXN0729,Christopher Peterson,Eric Hampton,5766.1,real-time,completed,2026-07-18 06:44:16.672750,6,5,1,0,1,2.0502128001748545,1,1,False
TXN0730,Jeff Mcneil,Debra Nelson,1.0,batch,failed,2026-07-23 11:46:07.351635,11,3,0,0,0,-1.7992937113277014,0,1,False
TXN0731,Amanda Robinson,Jacob Rogers,3697.24,batch,completed,2026-07-02 21:54:48.045697,21,3,0,0,0,0.6687814214672553,0,1,False
TXN0732,Robert Johnston,Adam Coleman,433.98,batch,completed,2026-07-14 07:58:56.222088,7,1,0,0,0,-1.51018175674749,0,1,False
TXN0733,Linda Wilson,Kevin Taylor,3498.71,batch,completed,2026-07-27 12:25:51.187553,12,0,0,0,0,0.5362178011087877,0,1,False
TXN0734,John Martinez,John Hunter,4086.49,batch,completed,2026-07-23 08:45:59.989468,8,3,0,0,0,0.9286937230062347,0,1,False
TXN0735,Sarah Hodges,Taylor Rojas,2668.84,batch,completed,2026-07-28 10:32:10.629207,10,1,0,0,0,-0.017907880787558436,0,1,False
TXN0736,Christopher Sanchez,Timothy Price,799.08,batch,completed,2026-07-01 00:38:08.820082,0,2,0,1,0,-1.266395035381064,0,1,False
TXN0737,Kenneth Johnson,Jesse Taylor,1118.25,batch,completed,2026-07-16 18:46:03.122547,18,3,0,0,0,-1.053276964007407,0,1,False
